route_id,path_type,direction,seq,sid,sname,name_e,lat,lon,path_id
MRT-P,main,go,4,PP05,บางรักใหญ่,Bang Rak Yai,13.876655,100.4449102,
MRT-P,main,go,5,PP06,บางรักน้อย-ท่าอิฐ,Bang Rak Noi Tha It,13.87467,100.45621,
MRT-P,main,go,6,PP07,ไทรม้า,Sai Ma,13.8705269,100.4666401,
MRT-P,main,go,7,PP08,สะพานพระนั่งเกล้า,Phra Nang Klao Bridge,13.870313,100.4803639,
MRT-P,main,go,8,PP09,แยกนนทบุรี 1,Yaek Nonthaburi 1,13.8659187,100.4942475,
MRT-P,main,go,9,PP10,บางกระสอ,Bang Krasor,13.861694,100.5044336,
MRT-P,main,go,10,PP11,ศูนย์ราชการนนทบุรี,Nonthaburi Civic Center,13.8601476,100.5132409,
MRT-P,main,go,11,PP12,กระทรวงสาธารณสุข,Ministry of Public Health,13.8486409,100.5147283,
MRT-P,main,go,12,PP13,แยกติวานนท์,Yaek Tiwanon,13.8396452,100.5148416,
MRT-P,main,go,13,PP14,วงศ์สว่าง,Wong Sawang,13.8298595,100.5264979,
MRT-P,main,go,14,PP15,บางซ่อน,Bang Son,13.8202164,100.5325217,
MRT-P,main,go,15,PP16,เตาปูน,Tao Poon,13.8061278,100.530761,
MRT-P,main,back,0,PP16,เตาปูน,Tao Poon,13.8061278,100.530761,
MRT-P,main,back,1,PP15,บางซ่อน,Bang Son,13.8202164,100.5325217,
MRT-P,main,back,2,PP14,วงศ์สว่าง,Wong Sawang,13.8298595,100.5264979,
MRT-P,main,back,3,PP13,แยกติวานนท์,Yaek Tiwanon,13.8396452,100.5148416,
MRT-P,main,back,4,PP12,กระทรวงสาธารณสุข,Ministry of Public Health,13.8486409,100.5147283,
MRT-P,main,back,5,PP11,ศูนย์ราชการนนทบุรี,Nonthaburi Civic Center,13.8601476,100.5132409,
MRT-P,main,back,6,PP10,บางกระสอ,Bang Krasor,13.861694,100.5044336,
MRT-P,main,back,7,PP09,แยกนนทบุรี 1,Yaek Nonthaburi 1,13.8659187,100.4942475,
MRT-P,main,back,8,PP08,สะพานพระนั่งเกล้า,Phra Nang Klao Bridge,13.870313,100.4803639,
MRT-P,main,back,9,PP07,ไทรม้า,Sai Ma,13.8705269,100.4666401,
MRT-P,main,back,10,PP06,บางรักน้อย-ท่าอิฐ,Bang Rak Noi Tha It,13.87467,100.45621,
MRT-P,main,back,11,PP05,บางรักใหญ่,Bang Rak Yai,13.876655,100.4449102,
MRT-P,main,back,12,PP04,บางพลู,Bang Phlu,13.8757993,100.4337717,
MRT-P,main,back,13,PP03,สามแยกบางใหญ่,Sam Yaek Bang Yai,13.87463,100.41943,
MRT-P,main,back,14,PP02,ตลาดบางใหญ่,Talad Bang Yai,13.8809779,100.4092184,
MRT-P,main,back,15,PP01,คลองบางไผ่,Khlong Bang Phai,13.8923533,100.4082562,
MRT-Y,main,go,0,YL01,ลาดพร้าว,Lat Phrao,13.807,100.574789,
MRT-Y,main,go,1,YL02,ภาวนา,Phawana,13.80012,100.58424,
MRT-Y,main,go,2,YL03,โชคชัย 4,Chok Chai 4,13.79444,100.59436,
MRT-Y,main,go,3,YL04,ลาดพร้าว 71,Lat Phrao 71,13.78731,100.60712,
MRT-Y,main,go,4,YL05,ลาดพร้าว 83,Lat Phrao 83,13.78366,100.61371,
MRT-Y,main,go,5,YL06,มหาดไทย,Mahat Thai,13.77806,100.62369,
MRT-Y,main,go,6,YL07,ลาดพร้าว 101,Lat Phrao 101,13.77436,100.63036,
MRT-Y,main,go,7,YL08,บางกะปิ,Bang Kapi,13.769,100.63983,
MRT-Y,main,go,8,YL09,แยกลำสาลี,Yaek Lam Sali,13.76167,100.64553,
MRT-Y,main,go,9,YL10,ศรีกรีฑา,Si Kritha,13.75075,100.6449,
MRT-Y,main,go,10,YL11,หัวหมาก,Hua Mak,13.736591,100.6412499,
MRT-Y,main,go,11,YL12,กลันตัน,Kalantan,13.72562,100.64175,
MRT-Y,main,go,12,YL13,ศรีนุช,Si Nut,13.71276,100.64375,
MRT-Y,main,go,13,YL14,ศรีนครินทร์ 38,Srinagarindra 38,13.70061,100.64658,
MRT-Y,main,go,14,YL15,สวนหลวง ร.9,Suan Luang Rama IX,13.69079,100.64709,
MRT-Y,main,go,15,YL16,ศรีอุดม,Si Udom,13.67778,100.64606,
MRT-Y,main,go,16,YL17,ศรีเอี่ยม,Si Iam,13.6663,100.64436,
MRT-Y,main,go,17,YL18,ศรีลาซาล,Si La Salle,13.65599,100.64231,
MRT-Y,main,go,18,YL19,ศรีแบริ่ง,Si Bearing,13.64458,100.63685,
MRT-Y,main,go,19,YL20,ศรีด่าน,Si Dan,13.63194,100.62941,
MRT-Y,main,go,20,YL21,ศรีเทพา,Si Thepha,13.62784,100.62646,
MRT-Y,main,go,21,YL22,ทิพวัล,Thipphawan,13.63743,100.60866,
MRT-Y,main,go,22,YL23,สำโรง,Samrong,13.645083,100.5965673,
MRT-Y,main,back,0,YL23,สำโรง,Samrong,13.645083,100.5965673,
MRT-Y,main,back,1,YL22,ทิพวัล,Thipphawan,13.63743,100.60866,
MRT-Y,main,back,2,YL21,ศรีเทพา,Si Thepha,13.62784,100.62646,
MRT-Y,main,back,3,YL20,ศรีด่าน,Si Dan,13.63194,100.62941,
MRT-Y,main,back,4,YL19,ศรีแบริ่ง,Si Bearing,13.64458,100.63685,
MRT-Y,main,back,5,YL18,ศรีลาซาล,Si La Salle,13.65599,100.64231,
MRT-Y,main,back,6,YL17,ศรีเอี่ยม,Si Iam,13.6663,100.64436,
MRT-Y,main,back,7,YL16,ศรีอุดม,Si Udom,13.67778,100.64606,
MRT-Y,main,back,8,YL15,สวนหลวง ร.9,Suan Luang Rama IX,13.69079,100.64709,
MRT-Y,main,back,9,YL14,ศรีนครินทร์ 38,Srinagarindra 38,13.70061,100.64658,
MRT-Y,main,back,10,YL13,ศรีนุช,Si Nut,13.71276,100.64375,
MRT-Y,main,back,11,YL12,กลันตัน,Kalantan,13.72562,100.64175,
MRT-Y,main,back,12,YL11,หัวหมาก,Hua Mak,13.736591,100.6412499,
MRT-Y,main,back,13,YL10,ศรีกรีฑา,Si Kritha,13.75075,100.6449,
MRT-Y,main,back,14,YL09,แยกลำสาลี,Yaek Lam Sali,13.76167,100.64553,
MRT-Y,main,back,15,YL08,บางกะปิ,Bang Kapi,13.769,100.63983,
MRT-Y,main,back,16,YL07,ลาดพร้าว 101,Lat Phrao 101,13.77436,100.63036,
MRT-Y,main,back,17,YL06,มหาดไทย,Mahat Thai,13.77806,100.62369,
MRT-Y,main,back,18,YL05,ลาดพร้าว 83,Lat Phrao 83,13.78366,100.61371,
MRT-Y,main,back,19,YL04,ลาดพร้าว 71,Lat Phrao 71,13.78731,100.60712,
MRT-Y,main,back,20,YL03,โชคชัย 4,Chok Chai 4,13.79444,100.59436,
MRT-Y,main,back,21,YL02,ภาวนา,Phawana,13.80012,100.58424,
MRT-Y,main,back,22,YL01,ลาดพร้าว,Lat Phrao,13.807,100.574789,
1-1,main,go,0,4769,ตรงข้ามหนังสือพิมพ์เดลินิวส์,Dailynews Newspaper (Opposite),13.8622273865162,100.569130253263,29
1-1,main,go,1,3905,มหาวิทยาลัยเซนต์จอห์น,St. John University,13.810159635,100.55919672,29
1-1,main,go,2,3916,แยกกำแพงเพชร,Junction Kamphaeng Phet,13.79704684,100.55099104,29
1-1,main,go,3,1999,พระราม 6 ซอย 43 แยกประดิพัทธ์,Rama 6 Soi 43,13.7952013298592,100.538635292843,29
1-1,main,go,4,1999,พระราม 6 ซอย 43 แยกประดิพัทธ์,Rama 6 Soi 43,13.7952013298592,100.538635292843,29
1-1,main,go,5,1791,อุรุพงษ์,Urupong,13.7557627594802,100.524396232176,29
1-1,main,go,6,3073,จุฬาฯ หอพักนิสิต,Chulalongkorn Student Dormitory,13.74122718,100.5298557,29
1-1,main,go,7,4786,จุฬาลงกรณ์มหาวิทยาลัย (คณะนิติศาสตร์),Chulalongkorn University (Facalty of Law),13.7361227,100.52910695,29
1-1,main,go,8,4817,จุฬาลงกรณ์มหาวิทยาลัย (คณะวิทยาศาสตร์),Chulalongkorn University (Faculty of Science),13.7359864927281,100.529358157824,29
1-1,main,go,9,4055,จุฬาลงกรณ์ 11,Chulalongkorn 11,13.7342936366683,100.525559137824,29
1-1,main,go,10,4596,สถานีรถไฟหัวลำโพง(ฝั่งรองเมือง),Train Station Hua Lamphong,13.738683035,100.5170285,29
1-1,main,go,11,4596,สถานีรถไฟหัวลำโพง(ฝั่งรองเมือง),Train Station Hua Lamphong,13.738683035,100.5170285,29
1-1,main,go,12,4749,สถานีรถไฟหัวลำโพง,Bangkok Hua Lamphong Railway Station,13.73965572,100.51629654,29
1-1,main,go,13,4749,สถานีรถไฟหัวลำโพง,Bangkok Hua Lamphong Railway Station,13.73965572,100.51629654,29
1-1,main,go,14,4749,สถานีรถไฟหัวลำโพง,Bangkok Hua Lamphong Railway Station,13.73965572,100.51629654,29
1-1,main,go,15,4749,สถานีรถไฟหัวลำโพง,Bangkok Hua Lamphong Railway Station,13.73965572,100.51629654,29
1-1,main,back,0,4749,สถานีรถไฟหัวลำโพง,Bangkok Hua Lamphong Railway Station,13.73965572,100.51629654,29
1-1,main,back,1,4596,สถานีรถไฟหัวลำโพง(ฝั่งรองเมือง),Train Station Hua Lamphong,13.738683035,100.5170285,29
1-1,main,back,2,4596,สถานีรถไฟหัวลำโพง(ฝั่งรองเมือง),Train Station Hua Lamphong,13.738683035,100.5170285,29
1-1,main,back,3,4053,สะพานเหลือง,Yellow Bridge,13.735598029,100.52232204,29
1-1,main,back,4,3070,ป้ายรถประจำทาง สามย่าน,Sam Yan bus stop,13.73417265,100.5290998,29
1-1,main,back,5,3071,สามย่านมิตรทาวน์,Sam Yan Mit Town,13.73419817,100.5288353,29
1-1,main,back,6,2717,กรมปศุสัตว์,Department of Livestock Development,13.75477089,100.5327241,29
1-1,main,back,7,3441,ซอยสวนเงิน,Soi Suan Ngoen,13.77097878,100.5296709,29
1-1,main,back,8,1995,ซอยศาสนา,Soi Satsana,13.776942031,100.53204297,29
1-1,main,back,9,4318,กรมโยธาธิการและผังเมือง,Department of Public Works and Town & Country Planning,13.776556658,100.53162414,29
1-1,main,back,10,1998,โรงเรียนสามเสน,Samsen Wittayarai School,13.784131049,100.53470264,29
1-1,main,back,11,1999,พระราม 6 ซอย 43 แยกประดิพัทธ์,Rama 6 Soi 43,13.7952013298592,100.538635292843,29
1-1,main,back,12,4180,สวนวชิรเบญจทัศสวนรถไฟ,"Wachira Ben Park, Railway",13.8142524283871,100.558848506069,29
1-1,main,back,13,3028,ซอยวิภาวดี 42 ตรงข้ามวัดเสมียน,Vibhavadi Soi 42,13.83909727,100.5580195,29
1-1,main,back,14,3042,วัดเสมียนนารี,Wat Samian Nari,13.83959843,100.5574017,29
1-1,main,back,15,899,สถาบันวิจัยจุฬาภรณ์,Chulabhorn Research Institute,13.8790300353867,100.578287891965,29
1-1,main,back,16,5546,สถาบันวิจัยจุฬาภรณ์,Chulaporn Research Institute,13.87908499,100.5783517,29
1-1,main,back,17,901,ไอทีสแควร์,IT Square,13.8855248054658,100.581972174561,29
1-1,main,back,18,5545,ไอทีสแควร์หลักสี่,IT Square Lak Si,13.88546171,100.5818653,29
1-1,main,back,19,891,ร้านเจ้เล้ง,Jae Leng Shop,13.896477626,100.58896975,29
1-10,main,go,0,3881,สถานีตำรวจบางเขน,Police Station Bangkhen,13.87413505,100.5975955,95
1-10,main,go,1,1624,ซอยมัยลาภ(รามอินทราซอย16),Soi Maiyalap,13.8550587248138,100.631694151632,95
1-10,main,go,2,1620,ซอยนวลจันทร์,Soi Nuanchan,13.8451770650935,100.650010285229,95
1-10,main,go,3,3210,ซอยนวมินทร์ 157,Soi Nawamin 157,13.83040433,100.6588286,95
1-10,main,go,4,3232,ซอยนวมินทร์ 92,Soi Nawamin 92,13.83013164,100.6589358,95
1-10,main,go,5,3200,ตรงข้ามวัดบางเตย,Opposite Bang Toei Temple,13.8024713,100.6478804,95
1-10,main,go,6,5325,วัดบางเตย,Wat Bang Toei,13.802929725,100.64795573,95
1-10,main,go,7,3196,ตลาดอินทรารักษ์(ซอยนวมินทร์ 75),Inthrarak Market (Nawamin 75),13.79421562,100.6516165,95
1-10,main,go,8,3188,ตรงข้ามสำนักงานการเคหะแห่งชาติ,National Housing Authority (Opposite),13.77416356,100.6457943,95
1-10,main,go,9,3252,การเคหะแห่งชาติคลองจั่น,Klong chan Housing,13.77424436,100.6459944,95
1-10,main,go,10,3187,โรงเรียนบ้านบางกะปิ,Ban Bang Kapi School,13.77162255,100.6471474,95
1-10,main,go,11,3253,ตรงข้ามโรงเรียนบ้านบางกะปิ,Ban Bang Kapi School (Opposite),13.7715685,100.6474151,95
1-10,main,go,12,2844,ซอยโรงงาน ปั้มน้ำมัน ป.ต.ท.,Soi Rongngan,13.75844927,100.6458445,95
1-10,main,go,13,2840,บริษัทกรีนสปอร์ต,Green Spot Co. Ltd.,13.75548404,100.6458304,95
1-10,main,go,14,2845,โรงแรมเดอะแกรนด์โฟร์วิงส์,The Grand Four Wing Hotel,13.75525488,100.6460649,95
1-10,main,go,15,2846,แยกกรุงเทพกรีฑา หมู่บ้านนักกีฬา,Krung Thep Kritha Intersection,13.75282892,100.6456323,95
1-10,main,go,16,2839,แยกกรุงเทพกรีฑา,Krung Thep Kritha Intersection,13.75152849,100.6449908,95
1-10,main,back,0,2838,โรงพยาบาลสมิติเวชศรีนครินทร์,Samitivej Srinakarin Hospital,13.74518638,100.643236,95
1-10,main,back,1,2848,ตรงข้ามโรงพยาบาลสมิติเวชศรีนครินทร์,Opposite Samitivej Srinakarin Hospital,13.74528698,100.643575,95
1-10,main,back,2,2839,แยกกรุงเทพกรีฑา,Krung Thep Kritha Intersection,13.75152849,100.6449908,95
1-10,main,back,3,2846,แยกกรุงเทพกรีฑา หมู่บ้านนักกีฬา,Krung Thep Kritha Intersection,13.75282892,100.6456323,95
1-10,main,back,4,2840,บริษัทกรีนสปอร์ต,Green Spot Co. Ltd.,13.75548404,100.6458304,95
1-10,main,back,5,2845,โรงแรมเดอะแกรนด์โฟร์วิงส์,The Grand Four Wing Hotel,13.75525488,100.6460649,95
1-10,main,back,6,2840,บริษัทกรีนสปอร์ต,Green Spot Co. Ltd.,13.75548404,100.6458304,95
1-10,main,back,7,2844,ซอยโรงงาน ปั้มน้ำมัน ป.ต.ท.,Soi Rongngan,13.75844927,100.6458445,95
1-10,main,back,8,2843,ฝั่งหมู่บ้านลำสะลี ศรีนครินทร์ ขาออก,"Muban Lam Salee Srinakarin Side, Outbound",13.76103685,100.6456368,95
1-10,main,back,9,3256,ตรงข้ามตลาดบางกะปิ,Opposite Bang Kapi Market,13.76605591,100.6465088,95
1-10,main,back,10,3189,ซอยนวมินทร์ 17,Nawamin 17,13.77550575,100.6450947,95
1-10,main,back,11,3251,ซอยนวมินทร์ 10,Soi Nawamin 10,13.77558079,100.64531,95
1-10,main,back,12,3189,ซอยนวมินทร์ 17,Nawamin 17,13.77550575,100.6450947,95
1-10,main,back,13,3251,ซอยนวมินทร์ 10,Soi Nawamin 10,13.77558079,100.64531,95
1-10,main,back,14,3192,หมู่บ้านวังทอง,Wang Thong Village,13.78583781,100.6485938,95
1-10,main,back,15,3246,ตรงข้ามหมู่บ้านวังทอง,Wang Thong village (Opposite),13.78573914,100.6488146,95
1-10,main,back,16,3195,โรงเรียนอนุบาลลูกหนู,Children's Kindergarten,13.79282944,100.652247,95
1-10,main,back,17,4232,ตรงข้ามโรงเรียนอนุบาลลูกหนู,Opposite the biceps kindergarten,13.793160318,100.65234091,95
1-10,main,back,18,3198,หมู่บ้านสินธานี 1,Sin Thani Village 1,13.79911041,100.6493812,95
1-10,main,back,19,1618,ตรงข้ามซอยรามอินทรา 69,Soi Ramintra 69 (Opposite),13.8414963440834,100.65675371021,95
1-10,main,back,20,1609,ซอยรามอินทรา 65,Soi Raminthra 65,13.8463790162283,100.648459881632,95
1-10,main,back,21,1596,มหาวิทยาลัยเกริก,Krirk University,13.8725359230909,100.600036336403,95
1-10,main,back,22,1633,ตรงข้ามมหาวิทยาลัยเกริก,Krirk University (Opposite),13.8724008755068,100.599542443263,95
1-10,main,back,23,3881,สถานีตำรวจบางเขน,Police Station Bangkhen,13.87413505,100.5975955,95
1-10,main,back,24,3881,สถานีตำรวจบางเขน,Police Station Bangkhen,13.87413505,100.5975955,95
1-11,split,go,0,880,อนุสรณ์สถาน,Memorial,13.9522141072689,100.619897603684,95A
1-11,split,go,1,5495,อนุสรณ์สถานแห่งชาติ,National Monument,13.9521819848112,100.619892953029,95A
1-11,split,go,2,908,โรงเรียนดอนเมืองทหารอากาศบำรุง สถานีตำรวจดอนเมือง,Donmuang Thaharnagardbumroong School  Don Mueang Police Station,13.9315231491273,100.607744075229,95A
1-11,split,go,3,889,ตรงข้ามตลาดใหม่,Opposite Mai Market,13.91411847,100.598397,95A
1-11,split,go,4,903,เคหะทุ่งสองห้อง,Thung Song Hong Housing,13.8982925384566,100.589148551298,95A
1-11,split,go,5,3881,สถานีตำรวจบางเขน,Police Station Bangkhen,13.87413505,100.5975955,95A
1-11,split,go,6,1631,ศูนย์พัฒนากีฬากองทัพบก สนามกอล์,RTA Sports Center (Golf Court),13.8696597469996,100.604660308912,95A
1-11,split,go,7,1607,กองบินตำรวจ,Police Aviation Division,13.8537056153986,100.634900628912,95A
1-11,split,go,8,3212,ลุมพินีคอนโดทาวน์ รามอินทรา-นวมินทร์,Lumpini Condo TownRam Inthra-Nawamin,13.83648357,100.6617012,95A
1-11,split,go,9,3208,ไทวัสดุนวมินทร์ ตรงข้ามโลตัสสุขาภิบาล1,Thai wasadu Nawamin,13.82391269,100.6560224,95A
1-11,split,go,10,3201,หมู่บ้านสามัคคี(นวมินทร์ 107),Samakkhi Village,13.80592128,100.6481201,95A
1-11,split,go,11,5325,วัดบางเตย,Wat Bang Toei,13.802929725,100.64795573,95A
1-11,split,back,0,3560,เดอะมอลล์บางกะปิ,The Mall Bangkapi,13.76758243,100.6421451,95A
1-11,split,back,1,3186,หมวดการทางบางกะปิ,Bang Kapi Highway Division,13.76956052,100.6473089,95A
1-11,split,back,2,3254,ซอยพุฒตาล,Soi Phut Tan,13.77011459,100.6474929,95A
1-11,split,back,3,3189,ซอยนวมินทร์ 17,Nawamin 17,13.77550575,100.6450947,95A
1-11,split,back,4,3251,ซอยนวมินทร์ 10,Soi Nawamin 10,13.77558079,100.64531,95A
1-11,split,back,5,3189,ซอยนวมินทร์ 17,Nawamin 17,13.77550575,100.6450947,95A
1-11,split,back,6,3251,ซอยนวมินทร์ 10,Soi Nawamin 10,13.77558079,100.64531,95A
1-11,split,back,7,3194,โรงเรียนโสมาภา 2,Somapa School,13.79015441,100.651495,95A
1-11,split,back,8,3244,หมู่บ้านธารทิพย์ ตรงข้ามโรงเรียนโสมาภา,Thanthip Village,13.78990214,100.6516409,95A
1-11,split,back,9,3881,สถานีตำรวจบางเขน,Police Station Bangkhen,13.87413505,100.5975955,95A
