stopid,name_t,name_e,lat,lon
4941,ท่าปล่อยรถ สวนจตุจักร (A1),Chatuchak Park Bus Terminal (A1),13.8038222193288,100.554122892386
4942,เฉลิมพระเกรียติ ร.9 ซอย 63 ครัวฮานอย,Chaloem Phra Kiat Rama 9,13.6998193664288,100.681902321231
4945,แยกการเคหะร่มเกล้า,Kheha Romklao Intersection,13.7739330877967,100.745325380037
4946,ไปรษณีย์กระทุ่มแบน,Post Office Krathum Baen,13.65315642,100.27181105
4948,สุวรรณภูมิ(เขตปลอดอากร),Suvarnabhumi (Free Zone),13.7138294999427,100.75174096194
4950,ตรงข้าม สน. พญาไท,Opposite Phayathai Police Station,13.7599463043348,100.530215516069
4951,โรงเรียนสวนกุหลาบวิทยาลัย,Suankularb Wittayalai School,13.742968430614,100.498746753684
4952,ซอยสุขุมวิท 66,Sukhumwit 66,13.6813648564057,100.609910654351
4953,อู่รถเมล์สาย 38 48 (ม.รามคำแหง2),Bus Depot 38 48 (Ramkhamhaeng 2),13.673265696,100.69120366
4954,อู่รถเมล์สาย 46 (ม.รามคำแหง2),Bus Depot 46 (Ramkhamhaeng 2),13.673552377,100.69013078
4956,อู่รถเมล์สาย 139 (ม.รามคำแหง2),Bus Depot 139 (Ramkhamhaeng 2),13.671165094,100.68711061
4957,อาคารผู้โดยสาร 1 ชั้น 1 ประตู 6,Donmueng Terminal 1 (Exit 6),13.920266373,100.60214632
4960,วัดไตรมิตรวิทยาราม,Wat Traimit Wittharam,13.7385705057973,100.512901288912
4961,ถนนข้าวหลาม,Khaolam Road,13.736733589,100.51474113
4962,บิ๊กซี กัลปพฤกษ์,Big C Kanlapaphruek,13.6895465616484,100.431963954055
4963,แยกสี่พระยา,Si Phraya Intersection,13.7301546756503,100.515203796069
4964,ตรงข้ามวัดราษฎร์บำรุง,Wat Rat Bamrung (Opposite),13.7014475223997,100.376636687152
4965,ตรงข้ามตลาดคลองขวาง,Klongkwang Market (Opposite),13.6929244211279,100.380651533173
4966,ซอยสบาย 1,Soi Sabai 1,13.6831385805527,100.383073497217
4967,ตรงข้ามโรงเรียนกรพิทักษ์ศึกษา,Kornpitack Suksa School (opposite),13.6810335676895,100.383574034174
4968,โรงเรียนกรพิทักษ์ศึกษา,Kornpitack Suksa School,13.6813024948081,100.383334538609
4969,หมู่บ้านศศิธร,Sasithorn Village,13.6785461882585,100.384127564304
4970,หมู่บ้านเพชรสยาม 3,Phetsiam 3 Village,13.6779603623849,100.384507348349
4971,หมู่บ้านสุนทร 5,Sunthorn 5 Village,13.676608184,100.38485621
4972,ตรงข้ามหมู่บ้านสุนทร 5,Sunthorn 5 Village (Opposite),13.6764036497563,100.385097438349
4973,หมู่บ้านมั่นคง,Munkong Village,13.6742105925907,100.384926768479
4974,ซอยร่มไทร,Soi Romsai,13.6740199276475,100.385048511521
4975,หมู่บ้านทวีทอง 2,Taweethong 2 Village,13.6701379330937,100.384772026957
4976,ตรงข้ามหมู่บ้านทวีทอง 2,Taweethong 2 Village (Opposite),13.669552371029,100.384954416957
4977,บางบอน 3 ซอย 5,Bangbon 3 Road Soi 5,13.6674725859491,100.384882858349
4978,ตรงข้ามบางบอน 3 ซอย 5,Bangbon 3 Road Soi 5 (Opposite),13.667069456,100.38506006
4979,โรงเรียนสารสาสน์วิเทศบางบอน(ป้าย2),Sarasas Witaed Bangbon School (Stop 1),13.6637047902158,100.38478011987
4980,โรงเรียนสารสาสน์วิเทศบางบอน(ป้าย1),Sarasas Witaed Bangbon School (Stop 2),13.6609825722077,100.384618275566
4981,ตรงข้ามโรงเรียนสารสาสน์วิเทศบางบอน(ป้าย2),Sarasas Witaed Bangbon School (Opposite),13.660809386344,100.384762297087
4982,ตรงข้ามโรงเรียนสารสาสน์วิเทศบางบอน(ป้าย1),Sarasas Witaed Bangbon School (Opposite),13.6626926607731,100.384878488479
4983,ตรงข้ามซอยเอกชัย 47,Opposite Soi Ekachai 47,13.6581749543931,100.384749662653
4984,บางบอน 3 ซอย 6/5,Bangbon 3 Road Soi 6/5,13.6579700634011,100.38491422987
4985,บางบอน 3 ซอย 4,Bangbon 3 Road Soi 4,13.6552247919996,100.385305744045
4986,ตรงข้ามบางบอน 3 ซอย 4,Bangbon 3 Road Soi 4 (Opposite),13.6553270249958,100.385149173915
4987,ปากทางบางบอน 3(เริ่มต้น),Soi Bangbon 3 (Entrance),13.6522349410287,100.385947741262
4988,ปากทางบางบอน 3(สิ้นสุด),Soi Bangbon 3 (Exit),13.6515975740134,100.386337564561
4989,ท่ารถสมุทรสาคร (7 68),Bus Station Samutsakorn,13.546776924,100.2608405
4990,บรมราชชนนี 12,Soi Boromratchachonnani 12,13.785466949,100.47075833
4991,โรงพยาบาลตาหูคอจมูก,Eye Ear Nose Throat (EENT) Hospital,13.7878370915189,100.47038893979
4993,วิทยาลัยเทคโนโลยีพณิชยการสยาม,Siam Commercial College of Technology,13.781512468,100.48990924
4995,ท่ารถสามย่าน (45),Samyam Bus Terminal (45),13.731992273,100.53009395
4996,โฮมโปร ชัยพฤกษ์,Home Pro (Chiyapruek),13.9176606046931,100.45179186021
4998,ตรงข้ามปากซอยมังกร,Soi Mangkon (Opposite),13.6130205923828,100.664266281929
4999,ซอยบุญธรรมอนุสรณ์,Soi Boontham Anuson,13.61072153545,100.672175753894
5000,ซอยบุญธรรมอนุสรณ์(ขาออก),Soi Boontham Anuson,13.610926628301,100.672722131714
5001,หมู่บ้านสว่างนิเวศน์,Sawang Niwet Village,13.6080100593223,100.683190094982
5002,ตรงข้ามหมู่บ้านสว่างนิเวศน์,Sawang Niwet Village (Opposite),13.6083709609134,100.683086058702
5006,โรงพยาบาลสัตว์บางกอก,Bangkok Animal Hospital,13.7275172407334,100.453910147614
5007,หมู่บ้านลัดดาวัลย์ ถนนราชพฤกษ์,Ladawan Village Ratchaphruek Road,13.73350797,100.44886608
5008,แยกบางเวก ซอยจรัญสนิทวงศ์ 13,Bang Wek Intersection Soi Charansanitwong 13,13.7388897846156,100.447095408282
5009,ราชพฤกษ์ ซอย 9,Ratchaphruek Soi 9,13.7419491466473,100.447037965649
5010,ถนนอินทราวาส,Inthara Road,13.7583990887022,100.444979797404
5011,ราชพฤกษ์ ซอย 15 (หมู่บ้านปิ่นเกล้า),Ratchaphruek Soi 15 (The Village of Rama).,13.7661523458354,100.444298378702
5013,รามอินทรา 90,Ramintra 90,13.8125255627337,100.715887151298
5014,รามอินทรา 84,Ramintra 84,13.812601581,100.70816536
5015,บ้านแอนด์บียอนด์ ราชพฤกษ์,House and Beyond Ratchapruek,13.8044621625873,100.449612322386
5016,หมู่บ้านเบญญาภา(TOYOTA),Benyapa Village (TOYOTA),13.8096538580996,100.44938396021
5017,วัดตะระเก,Wat Tarakae,13.8155849197097,100.449073362176
5018,ตรงข้ามสถานีตำรวจร่มเกล้า,Police Station Rom Klao,13.7658974363317,100.731974108035
5019,อาคารผู้โดยสาร 2 ชั้น 1 ประตู 12,Donmueng Terminal 2 Floor 1 Exit 12,13.9174963,100.60068183
5020,อู่บ่อดิน,Bus Depot Bodin,13.562205301,100.62018413
5021,แยกประเวศ ถนนเฉลิมพระเกียรติ ร.9,Prawet Intersection  Chaloem Phrakiat Rama 9 Road,13.71955267,100.69797413
5023,ก่อนถีงปากซอยเฉลิมพระเกียรติ 70,Chaloemphrakiat Soi 70,13.7106945072509,100.693497438525
5024,ปากซอยเฉลิมพระเกียรติ 68 สุเหร่าจรเข้บัว,Soi Chaloemphrakiat 68,13.7082054015475,100.692345578688
5025,ซอยมัสยิดย่ามีลุ๊ลอิสลาม,Chaloem Phrakiat Ratchakan Thi 9 Soi 66,13.7060051240702,100.691387036885
5026,ซอยเฉลิมพระเกียรติ 62,Soi Chaloem Phrakiat 62,13.7020540184454,100.689061474264
5029,ตรงข้ามหมู่บ้านจัดสรรทหารเรือ,Opposite the housing village,13.699649354,100.67981212
5030,ตรงข้ามวัดแก้วพิทักธรรมเจริญ,Wat Kaewpitakthamcharoen (Opposite),13.6994938971328,100.678345429502
5031,คลองมะขามเทศ,Klong Makham thed,13.6994258006522,100.676286870976
5032,บริษัทเมโทรซิสเต็ม,Metro Systems Corporation Public Co.  Ltd.,13.6972732806944,100.674193829296
5033,ตรงข้ามปากซอยเฉลิมพระเกียรติ 47 โชรูมโตโยต้า,Chaloem Phrakiat Soi 47 (Opposite),13.6956147479437,100.67321203649
5034,ก่อนปากซอยเฉลิมพระเกียรติ 36,Soi Chaloemphrakiat 36,13.6908486029548,100.670511952349
5035,บ่อตกกุ้ง 9 กุ้งทอง ตรงข้ามสวนหลวง ร.9,Shrimp Poud 9 Kungthong,13.6885718332449,100.669190748912
5036,บิ๊กซีสวนหลวง,Big C (Suan Luang),13.6864454758925,100.667917358035
5037,ซอยเฉลิมพระเกียรติ 28,Soi Chaloem Phra Kiat 28,13.6848465699057,100.666973666984
5038,ตรงข้ามสำนักโยธาบูรณะ 3,Analytical and Research 3 Public Works Office (opposite),13.6820081962328,100.665403446106
5039,ตรงข้ามโรงพยาบาลสัตว์สวนหลวง,Suan Luang Animal Hospital (Opposite),13.6787085104078,100.663530559144
5040,วัดตะกล่ำ,Wat Ta Klam,13.6771806401998,100.662676965837
5041,ซอยเฉลิมพระเกียรติ 16,Soi Chaloemphrakiat 16,13.676550101294,100.661064348739
5042,ซอยเฉลิมพระเกียรติ 12,Soi Chaloemphrakiat 12,13.6767000598517,100.659119419296
5043,ซอยเฉลิมพระเกียรติ 10,Soi Chaloemphrakiat 10,13.67688813,100.65702343
5044,หมู่บ้านลดาวัลย์,Ladawan Village,13.6770634108339,100.655222433016
5045,หมู่บ้านนุสาสิริ,Nusasiri Village,13.6774319023652,100.651732228418
5046,ซอยเฉลิมพระเกียรติ 2 ก่อนแยกอุดมสุข,Soi Chaloemphrakiat 2,13.677666872,100.64937766
5047,ซอยเฉลิมพระเกียรติ 3,Soi Chaloemphrakiat 3,13.6778239406051,100.649449235649
5048,ซอยเฉลิมพระเกียรติ 9,Soi Chaloemphrakiat 9,13.6776707817749,100.651231813016
5049,หมู่บ้านริมสวน,Rimsuan Village,13.6773431125386,100.654309546947
5050,ไวท์เฮ้าแมนชั่น,White House mansion,13.6771463704949,100.656148531965
5051,โรงเรียนหนองบอน,Ban Nong Bon School,13.67685938044,100.659160308035
5052,ซอยเฉลิมพระเกียรติ 35,Soi Chaloemphrakiat 35,13.676673691,100.66154414
5053,ตรงข้ามวัดตะกล่ำ,Wat Ta Klam (Opposite),13.6774570272369,100.662578555439
5054,ซอยเฉลิมพระเกียรติ 39,Soi Chaloemphrakiat 39,13.679464547,100.66375749
5056,ตรงข้ามบิ๊กซี สวนหลวง,Big C Market Suan Luang (Opposite),13.6866478969349,100.667862069222
5057,หน้าสวนหลวง ร.9 ตรงข้ามบริษัทพัฒนกล,Suan Luang Rama 9,13.6891617657986,100.669311049159
5058,ตรงข้ามร้านอาหารเรือนพระยา,Ruan Phraya Restaurant (Opposite),13.6918595819114,100.670860143226
5059,ตรงข้ามโชรูมโตโยต้าสวนหลวง,Soi Chaloemphrakiat 45,13.693885427,100.67201144
5060,ตรงข้ามเมโทรซิสเต็ม,Metro System Corporation Public Co. Ltd.,13.69639085208,100.673442667824
5062,หมู่บ้านจัดสรรทหารเรือ,Navy Housing VIllage,13.699756527,100.67951769
5063,ตรงข้ามหมู่บ้านราชพฤกษ์,Ratchaphruek Village (Opposite),13.699931515,100.684084710816
5064,สุเหร่าดอกไม้,Prawet Mosque,13.700432167,100.68568691
5065,บริษัทสยามกลการอะไหล่ หมู่บ้านร่มเย็น,Siam Motor Parts Company Limited,13.701813719,100.68825779
5066,โรงเรียนธรรมมานูรุดสลาม,Thammanurud Salam School,13.7035443057114,100.690099281312
5067,ซอยเฉลิมพระเกียรติ 75,Soi Chaloemphrakiat 75,13.7075210335047,100.691848896885
5068,ตรงข้ามโรงเรียนนานาชาติชาร์ทเตอร์,Charter International School,13.7125875783151,100.694231501144
5069,ซอยเฉลิมพระเกียรติ 79,Soi Chaloemphrakiat 79,13.71536005,100.69588841
5070,ราชภัฎธนบุรี,Dhonburi Rajabhat University,13.73418174189,100.490585356563
5072,ตรงข้ามหมู่บ้านศิวะนคร,Siwa Nakhon Village (Opposite),13.578738052,100.62564695
5074,ตรงข้ามบ้านศรีจันทร์,Bansrichan (Opposite),13.7461145497576,100.226941058912
5075,บ้านศรีจันทร์,Bansrichan,13.7464687240128,100.227255601088
5076,สำนักงานประกันสังคมจังหวัดนครปฐม,Provincial Social Security Office Nakhon Phathom,13.7455083606341,100.223192057824
5077,ตรงข้ามสำนักงานประกันสังคมจังหวัดนครปฐม,Provincial Social Security Office Nakhon Phathom (opposite),13.7459044565141,100.223184194561
5078,LOTUS สามพราน,Tesco Lotus Sam Phran,13.7447175365315,100.219430895649
5079,โรงเรียนสามพรานวิทยา,Sam Phran School,13.7419043286337,100.214858821965
5083,ตรงข้ามโรงเรียนนายร้อยตำรวจ,Royal Police Cadet Academy (Opposite),13.7305618681312,100.216393041965
5084,วัดสามพราน,Wat Sam Phran,13.7362807472746,100.216188775439
5085,แยกสะพานเหลือง (ขาเข้า),Lueang Bridge Intersection,13.736467704,100.52167271
5086,ตรงข้ามระหว่างซอยจุฬาฯ 28 และ 30,"Opposite between Soi Chula, 28 and 30",13.7384336691531,100.522042698912
5087,แยกจรัสเมือง [A],Charat Mueng Intersection,13.7419963609202,100.522676956947
5088,แยกจรัสเมือง [B],Charat Mueng Intersection,13.741632931,100.52274817
5089,อาคารมั่นคง,Munkong Building,13.745151744,100.52339684
5090,ตรงข้ามจุฬาลงกรณ์ 4-6,Chulalongkorn Soi 4-6 (Opposite),13.7461289180934,100.523452416737
5091,ไมตรีจิตต์,Maitri Chit Road,13.739477497,100.51480862
5092,[เปลี่ยนรถ] ท่าปล่อยรถ เทเวศร์,Bus Terminal Thewet,13.768696005,100.50461519
5093,โรงงานสมุดแสงรุ้ง (HOME PRO),Home Pro Ratchapruek,13.8187260178576,100.448871906737
5094,วัดไทยเจริญ,Thai Charoen Temple,13.8265183786109,100.447961813684
5095,วัดบางกรวย-ไทรน้อย,Wat Bang Kruai – Sai Noi,13.840601818,100.44730503
5096,หมู่บ้านมัณฑนา,Manthana Village,13.8535699022032,100.44901025
5097,โรงเรียนอนุบาลวัยใส,Waisai Kindergarten School,13.8457710466913,100.448160895439
5098,บางรักน้อย ซอย 12,Bang Rak Noi Soi 12,13.8650777373639,100.451548805229
5099,ตรงข้ามซอยหมู่บ้านทานตะวัน,"Opposite Soi Village, Thana Tawan",13.883485984,100.45040567
5100,บางรักน้อย ซอย 2,Bang Rak Noi Soi 2,13.8859828589911,100.450265574351
5105,ตรงข้ามวัดสาลีโข,Opposite Wat Sali Kho,13.9250926703091,100.467968254771
5106,ตรงข้ามโฮมโปรชัยพฤกษ์,Opposite HomePro Chaiyapruek,13.91768503,100.45135785
5114,ท่าปล่อยรถ ช้างเอราวัณ,Bus Terminal Erawan,13.6289572030504,100.591948088628
5115,หมู่บ้านวปอ11,VPO 11 Village,13.676085021,100.29537819
5116,โรงพยาบาลเจริญกรุง(ตรงข้ามซอยเจริญกรุง 86),Charoenkrung Pracharak Hospital,13.6942431518445,100.493845637872
5117,ตรงข้ามวัดบางน้ำชน,Opposite Bang Nam Chon Temple,13.7043318369072,100.489272843931
5118,ซอยโรงเรียนเกือกูล,Soi Rongrian Kueakun,13.7065873741122,100.490977327157
5120,ตรงข้ามตลาดเจริญนคร,Charoen Nakhon Market(Opposite),13.709845396322,100.496334270878
5122,ธนาคารกรุงไทย สาขาถนนเจริญนคร,Krungthai Bank (Charoen Nakhon Road),13.7118360598804,100.500319523931
5123,เจริญนคร ซอย 32,Charoen Nakhon Road Soi 32,13.712518619349,100.50193952372
5124,ตรงข้ามวัดเศวตฉัตร,Wat Sawetachat Worawihan,13.7142054400001,100.504122010667
5125,เจริญนคร ซอย 24,Charoen Nakhon Road Soi 24,13.715646980836,100.505756835512
5126,ซอย เจริญนคร 20,Charoen Nakhon Road Soi 20,13.7177940148696,100.507541514561
5129,เจริญนคร 59,Charoen Nakhon Road Soi 59,13.706260404,100.49101163
5130,ท่าปล่อยรถสาย 14,Bus Terminal Line14,13.7857039104316,100.511286533931
5132,ตรงข้ามซอยวัดแคใต้,Wat Khae Tai (Opposite),13.782338249,100.51731605
5133,ตรงข้ามอัมพวัน,Ampawan (Opposite),13.780058878,100.52147616
5134,ตรงข้ามกรมสรรพสามิต,Excise Department,13.778140282,100.52493084
5135,สถานีขนส่งผู้โดยสารกรุงเทพฯ(สายใต้เก่า),Bangkok Bus Terminal (Southern) Pinklao,13.7868742114526,100.468559879506
5136,ประชานิเวศน์ 3,Pracha Niwet Road Soi 2,13.881852096,100.52979798
5137,หมู่บ้านประดับดาว,Dao Dao Village,13.893920284,100.45029383
5138,ตรงข้ามหมู่บ้านเออร์เบิร์น สาทร,Opposite Erburn Sathorn Village,13.731293752,100.45036779
5140,บุญถาวร ดีไซน์วิลเลจ ราชพฤกษ์,Boonthavorn Design Village Ratchapruek,13.8837039673707,100.450808424982
5141,หมู่บ้านเพอร์เฟค ราชพฤกษ์,Perfect Ratchapruek Village,13.8609783693659,100.451666751508
5142,หมู่บ้านธนานนท์,Thana Non Village,13.8531537547329,100.449454554141
5145,ก่อนแยกราชพฤกษ์-บางกรวยไทรน้อย,Before Ratchaphruek-Bang Kruai Sai Noi Intersection,13.8406189296722,100.447840816316
5148,ปั๊มบางจาก ราชพฤกษ์,"Bangchak Pump, Ratchapruek",13.8147108,100.4496464
5149,ตรงข้ามเดอะคริสตัลราชพฤกษ์,Opposite The Crystal Ratchapruek,13.8096017001282,100.449905251298
5150,ราชพฤกษ์ ซอย 26,Ratchaphruek Road Soi 26,13.8034069499742,100.450190875649
5152,ตรงข้ามวัดปากน้ำกระโจมทอง,Wat Paknam Krachomthong (Opposite),13.7470129851208,100.447984540878
5159,ก่อนวงเวียนราชพฤกษ์,Before the Ratchapruek roundabout,13.8260731720449,100.448565064771
5161,THE WALK,The Walk,13.8189999054597,100.449416543016
5163,หมู่บ้านร่มรื่น ฝั่งราชพฤกษ์,"Shady Village, Ratchapruek side",13.7904354268284,100.4478820966
5164,เข้าซอย ถนน มาเจริญ,Soi Thanon Macharoen,13.703956763,100.34357923
5165,หมู่บ้านมัณฑานา,Manthana Village,13.6931736348943,100.34178910013
5166,WORK PLACE,WorkPlace,13.6903739198954,100.342319265826
5167,แยกหนองแขมใต้,Nong Khaem Intersection,13.678046313,100.34464734
5168,แยกหนองแขมเหนือ ถนนมาเจริญ,Nong Khaem Intersection Nuea Ma Charoen Road,13.6817027432083,100.344296927217
5169,มาเจริญ 38,Ma Charoen 38,13.687714897,100.3428288
5170,หมู่บ้านพุตตาน,Phuttan Village,13.6894999813627,100.342385196957
5171,ไทยรุ่งยูเนียนคาร์,Thai Rung Union Car Public Co. Ltd.,13.698847127,100.34058716
5172,ตรงข้ามชวนถวิลอพาร์ทเม้นท์,Opposite the invitation,13.7021601919962,100.341539886193
5173,ชวนถวิล,Chuan Thawin,13.7023370153668,100.342153411088
5174,ซอยวัดหนองแขม,Soi Wat Nong Khaem,13.679483,100.338798
5175,โอ้วซิมเฮง,Ow Sim Heng,13.704082343,100.34341421
5176,หมู่บ้านเอื้ออาทรหนองแขม,Uea Athon Village Nong Khaem,13.678888,100.336156
5179,ตรงข้ามตลาดภู่ยอดยิ่ง,Phu Yot Ying Market (Opposite),13.676391801,100.32588807
5180,ตลาดภู่ยอดยิ่ง,Phu Yot Ying Market,13.676319914,100.32639951
5181,บริษัท มิตซู สุวรรณภูมิ จำกัด สาขา พุทธสาคร,"Mitsu Suvarnabhumi Company Limited, Phutthasakorn Branch",13.67544722,100.31932072
5182,ตรงข้ามวัดใหม่หนองพะอง,Opposite Wat Mai Nong Pong,13.675369035,100.31906323
5185,ต่างระดับราชพฤกษ์-บรมราชชนนี,Ratchaphruek - Boromratchachonnani Interchange,13.779986374,100.44277707
5186,บรมราชชนนี 46,Boromratchachonnani 46,13.780395,100.443075
5188,กฟน.จตุจักร,MEA Chatuchak,13.808054444,100.5481651
5189,ซอยสุขุมวิท 16,Soi Sukhumvit 16,13.73432094,100.56068485
5190,ตรงข้ามศูนย์ประชุมแห่งชาติสิริกิติ์,Queen Sirikit National Convention Center (Opposite),13.726059042,100.56053079
5191,ท่าปล่อยรถ สนามบินดอนเมือง,Bus Terminal Don Mueang Airport,13.902730241,100.59368123
5192,เอื้ออาทรศาลายา,Baan Ua-athon (Sala Ya),13.8041662170767,100.279247608245
5193,MRT บางอ้อ ทางออก 2,MRT Bang Or Exit 2,13.798265211,100.50911472
5194,ธนาคารกรุงศรีอยุธยา สาขาติวานนท์(แคราย),Krungsri Bank (Ti Wa Non Road),13.8551299549831,100.519106046527
5195,ตรงข้ามหมู่บ้านซื่อตรงการ์เด้น,Opposite the Sue Sue Village,13.871651448,100.46236943
5196,ตรงข้ามโรงเรียนเขมะสิริอนุสสรณ์,Khemasiri Memorial School (Opposite),13.783030144037,100.498410582596
5199,โลตัสบางสีทอง,Lotus Bang Si Thong,13.824508,100.480659
5200,แม็คโครนครอินทร์,Makro Nakhon In,13.827895,100.485187
5202,บริษัท แกรนด์โฟร์ ดีไซน์ จำกัด,Grand Four Design Co. Ltd.,13.702916401,100.67126218
5204,ซอยหมู่บ้านเสรีอ่อนนุช,Soi Seri Onnut Village,13.710002872,100.66644121
5205,ซอยพัฒนาการ 77,Soi Phatthanakan 77,13.711568925,100.66433298
5208,ร้านจัสมิน อาหารอิสลาม,Jasmine Restaurant,13.710375781,100.66630277
5212,ตรงข้ามสถานีตำรวจคลองตัน,Police Station Khlong Tan (Opposite),13.7414885774052,100.617664350087
5213,เดอะนายน์ พระราม 9,The Nine (Rama 9),13.740828476,100.62487789
5214,พระราม 9 ซอย 43  ปั้มเอสโซ่ พระราม 9,Rama 9 Soi 43,13.7414273290817,100.627740845981
5215,พระราม 9 ซอย 49,Rama 9 Soi 49,13.742361532,100.63207097
5216,ลาดยาว ตรงข้ามการไฟฟ้าส่วนภูมิภาค (สำนักงานใหญ่),Lat Yao,13.849783169,100.55703176
5217,บางไผ่ ซอย 19,Bang Pai Soi 19,13.830494582,100.49062991
5218,ตรงข้ามหมู่บ้านอ่างทองธานี,Angthongthani Village (Opposite),13.6453798981742,100.238653545439
5220,สวนสุขภาพ 72 ปี,Sukapap Park 72,13.647116718,100.24420145
5221,ตรงข้ามสนามกีฬากระทุ่มแบน,Opposite Krathum Baen Stadium,13.648291263,100.247811679543
5222,ซอย สุคนธวิท 24,Soi Sukhonthawit 24,13.649097643,100.25049258
5223,แยกท่าเสา,Thasao Intersection,13.6497856834823,100.252573413804
5224,ตรงข้ามซอยสุคนธวิท 11,Opposite Soi Sukhonthawit 11,13.65067487,100.25530814
5226,ศาลหลวงตาทอง,Luang Ta Thong Court,13.6527034187969,100.261707493915
5227,ตรงข้ามโรงเรียนสาธิตคริสเตียนวิทยา,Opposite Christian Witthaya Demonstration School,13.843982491,100.50216329
5228,ตรงข้ามวัดลานนาบุญ,Wat Laannabun (Opposite),13.843820484,100.50943276
5229,กม. 5 (ถนน พุทธสาคร),Km.5,13.662340213,100.31304404
5233,โรงพยาบาล พุทธมณฑล,Putthamonthon hospital,13.803453914,100.29030188
5234,ตรงข้ามโรงพยาบาลพุทธมณฑล,Putthamonthon hospital (Opposite),13.8036273136305,100.290855483079
5235,ตรงข้ามมหาวิทยาลัยมหามกุฏราชวิทยาลัย ศาลายา,Mahamakut Buddhist University (Opposite),13.8033517240444,100.29439011979
5236,มหาวิทยาลัยมหามกุฏราชวิทยาลัย ศาลายา,Mahamakut Buddhist University  Salaya,13.8032209711244,100.293390977614
5237,ตรงข้ามโรงเรียนรัตนโกสินทร์สมโภชบวรนิเวศศาลายา ในพระสังฆราชูปถัมภ์,Rattanakosinsomphotbowonniwetsalaya School (Opposite),13.802963941,100.29929384
5238,โรงเรียนรัตนโกสินทร์สมโภชบวรนิเวศศาลายา ในพระสังฆราชูปถัมภ์,Rattanakosinsomphotbowonniwetsalaya School,13.8026049691606,100.301354143599
5239,การไฟฟ้าส่วนภูมิภาค สถานีไฟฟ้าพุทธมณฑล2,Provincial Electricity Authority  Putthamonthon Station 2,13.8028036366216,100.301597394561
5240,ตรงข้ามแมคโครสาย 5,Makro Sai 5 (Opposite),13.80253519,100.30488397
5241,แมคโครสาย 5,Makro (Sai 5),13.802306917,100.30519438
5242,ตลาดใหม่ศาลายา,New Market Salaya,13.801874001,100.31355672
5245,ตรงข้ามหอนาฬิกาศาลายา,Opposite the Lawya,13.79995022,100.32742746
5246,ตรงข้ามมหาวิทยาลัยมหิดลวิทยาลัยเขตศาลายา ประตู 2,Mahidol University Salaya Campus Gate 2 (Opposite),13.7930539262942,100.327670994351
5250,หมู่บ้านปรีชา 1,Preecha Village 1,13.7634543370149,100.328772718702
5251,อิมเมจมอลล์ พุทธมณฑลสาย 4,Image Mall Phutthamonthon Sai 4,13.759974954773,100.328906706527
5253,หมู่บ้านพฤกษรดา,Prueksa Rada Village,13.69127749,100.3269761
5257,ตรงข้ามซอยบ้านสวนหลวง,Opposite Soi Ban Suan Luang,13.66762364,100.31654465
5259,หมู่บ้านบ้านสวนริมธาร 8,Muban Ban Suan Rim Than 8 (Opposite),13.654664,100.30731183
5261,บ้านเอื้ออาทรเศรษฐกิจ 1,"Ban Eua Arthorn, Economic 1",13.647844685345,100.288895550173
5263,วัดหงอนไก่,Wat Ngan Kai,13.65093649,100.279061232633
5264,ตรงข้ามตลอดทรัพย์เจริญ,Sap Charoen Market (Opposite),13.65211884,100.2752316
5265,หอนาฬิกา (ปั้มพีที),Clock Tower (PT station),13.6543262230347,100.267409082041
5268,ซอยสุคนธวิท 21,Soi Sukonthawa 21,13.6482295620826,100.248215243782
5276,เซเว่นปากซอยวัดมะกอก,7-11 Soi Wat Makok,13.77599024,100.4269427
5278,รร.โพธิสารพิทยากร,Potisarnpittayakorn School,13.7679969272902,100.426478614945
5279,พุทธมณฑลสาย 1 ซอย 14 (วัดโคกโพธิ์ราม),Phutthamonthon Sai 1 Soi 14 (Wat Khok Pho Ram),13.7640487,100.4269015
5283,วัดธรรมาส์นักบุญเปรโต,Chair of Saint Peter Church,13.73517983,100.42793478
5285,หมู่บ้านมัณทนา,Manthana Village,13.72011593,100.42821004
5286,ด้านหลังสถานีชุมทางตลิ่งชัน,Behind the Taling Chan Junction Station,13.78983113,100.43992526
5292,ท่ารถพุทธมณฑลสาย 1 สาย 146,Phutthamonthon Sai 1 Car Terminal 146,13.78735386,100.42611122
5306,ซอยบ้านสวนหลวง,Soi Ban Suan Luang,13.668286602,100.31644877
5307,ธัญญาพาร์ค,Thanya Park,13.726340535,100.64186031
5308,ฟูดแลนด์ (ศรีนครินทร์),Food Land (Srinakarin),13.6368146887937,100.632484206342
5310,แยกการไฟฟ้านครหลวง เขตสมุทรปราการ,Metropolitan Electricity Authority Samutprakarn Intersection,13.595574141,100.60859608
5311,สำนักงานที่ดินจังหวัดสมุทรปราการ,Land Office Samut Prakan,13.598404133,100.59754945
5312,ซอย เทศบาลบางปู 26 (ซอยปลั่งเปล่ง),Soi Thetsaban Bangpoo 26,13.5852919620044,100.61362209649
5314,ไปรษณีย์ (ตรงข้ามวัดบวร),Post Office (Opposite Wat Baworn),13.7608885998165,100.499375519333
5316,ตรงข้ามหมู่บ้านไวท์เฮ้าส์,Opposite the White House village,14.019236939,100.61580129
5317,บริษัทไทยบริสโตน,Thai Bridgeston Company,14.000687083,100.615279384942
5318,ปัญญาภิวัฒน์,Panyapiwat Institute of Management,13.902867655,100.53231764
5320,แยกสงประภา,Song Prapha Intersection,13.8956455740025,100.554019924351
